"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575145161310,40.5,34.19,0,29.21,43
1575145162122,40.5,34.21,0,28.76,43
1575145162915,40.5,34.21,0,29.21,44
1575145163714,41,34.18,0,28.76,43
1575145164517,40.5,34.19,0,29.21,43
1575145165313,40.5,34.19,0,28.54,44
1575145166124,40.5,34.23,0,28.93,43
1575145166928,40.5,34.21,0,28.87,44
1575145167732,40.5,34.22,0,29.04,43
1575145169138,40.5,34.23,0,28.82,44
1575145169197,40.5,34.23,0,28.82,44
1575145169254,40.5,34.23,0,28.82,44
1575145169312,40.5,34.23,0,28.82,44
1575145169403,40.5,34.19,0,29.37,43
1575145170196,40.5,34.22,0,28.87,43
1575145170995,40.5,34.22,0,28.98,43
1575145171811,41,34.19,0,29.15,44
1575145172613,41,34.22,0,29.32,43
1575145173416,40.5,34.23,0,29.15,44
1575145174219,40.5,34.24,0,28.82,44
1575145175218,40.5,34.22,0,29.1,44
1575145176030,41,34.27,0,28.98,44
1575145176832,40.5,34.23,0,29.26,44
1575145177634,40.5,34.24,0,29.37,43
1575145178434,40.5,34.25,0,29.32,44
1575145179242,40.5,34.27,0,29.04,44
1575145180046,40.5,34.26,0,29.32,44
1575145181039,40.5,34.24,0,29.43,43
1575145181724,40.5,34.25,0,28.98,44
1575145182589,40.5,34.24,0,29.15,43
1575145183330,40.5,34.25,0,29.37,44
1575145184239,40.5,34.26,0,29.04,43
1575145184936,40.5,34.27,0,29.43,43
1575145185733,40.5,34.25,0,29.1,43
1575145186537,40.5,34.26,0,28.87,43
1575145188337,40.5,34.27,0,29.26,43
1575145188371,40.5,34.27,0,29.26,43
1575145188403,40.5,34.27,0,29.26,43
1575145188436,40.5,34.27,0,29.26,43
1575145188471,40.5,34.27,0,29.26,43
1575145188503,40.5,34.27,0,29.26,43
1575145188960,40.5,34.27,0,29.32,43
1575145189753,40.5,34.23,0,29.65,43
1575145190646,40.5,34.28,0,29.37,43
1575145191366,40.5,34.27,0,29.21,43
1575145192166,40.5,34.25,0,29.32,44
1575145192970,40.5,34.28,0,29.21,44
1575145193825,40.5,34.27,0,29.43,44
1575145194775,40.5,34.27,0,29.37,44
1575145195609,40.5,34.3,0,29.43,44
1575145196380,40.5,34.28,0,29.43,44
1575145197185,40.5,34.26,0,28.65,44
1575145197989,40.5,34.28,0,29.26,44
1575145198785,40.5,34.28,0,29.71,44
1575145199587,40.5,34.27,0,29.82,44
1575145200388,40.5,34.27,0,29.43,44
1575145201200,40.5,34.29,0,29.43,44
1575145201999,40.5,34.28,0,29.43,45
1575145202809,40.5,34.27,0,29.26,45
1575145203612,40.5,34.28,0,29.76,45
1575145204429,40.5,34.31,0,29.48,45
1575145205251,40.5,34.28,0,39.96,45
1575145206067,40.5,34.32,0,29.43,46
1575145207485,40.5,34.29,0,29.21,46
1575145207520,40.5,34.29,0,29.21,46
1575145207554,40.5,34.29,0,29.21,46
1575145207588,40.5,34.29,0,29.21,46
1575145207697,40.5,34.31,0,29.48,45
1575145208487,40.5,34.31,0,28.93,45
1575145209290,40.5,34.31,0,29.43,45
1575145210290,40.5,34.31,0,29.54,44
1575145211101,40.5,34.31,0,29.32,45
1575145211916,40.5,34.3,0,29.65,45
1575145212707,40.5,34.3,0,29.76,44
1575145213917,40.5,34.31,0,29.6,44
1575145214331,40.5,34.34,0,29.37,45
1575145215120,40.5,34.31,0,29.48,44
1575145215922,40.5,34.32,0,29.93,44
1575145216723,40.5,34.36,0,29.54,44
1575145217533,40.5,34.31,0,29.71,43
1575145218358,40.5,34.33,0,29.93,44
1575145219159,40.5,34.33,0,29.71,43
1575145219968,40.5,34.32,0,29.82,44
1575145220782,40.5,34.32,0,29.32,44
1575145221600,40.5,34.32,0,29.37,43
1575145222510,40.5,34.36,0,29.21,43
1575145223234,40.5,34.33,0,29.48,45
1575145224740,40.5,34.32,0,29.6,43
1575145224866,40.5,34.33,0,29.6,43
1575145226654,40.5,34.36,0,40.03,43
1575145226690,40.5,34.36,0,40.03,43
1575145226725,40.5,34.36,0,40.03,43
1575145226760,40.5,34.36,0,40.03,43
1575145226799,40.5,34.36,0,40.03,43
1575145226834,40.5,34.36,0,40.03,43
1575145227285,40.5,34.36,0,29.99,43
1575145228090,40.5,34.34,0,29.87,43
1575145229016,40.5,34.33,0,29.93,43
1575145229694,40.5,34.37,0,29.82,44
1575145230507,40.5,34.34,0,29.93,43
1575145231509,40.5,34.36,0,29.87,44
1575145233110,40.5,34.34,0,29.99,44
1575145233147,40.5,34.34,0,29.99,44
1575145233916,40.5,34.37,0,40.33,44
1575145234725,40.5,34.36,0,29.71,44
1575145235404,40.5,34.36,0,29.71,44
1575145236326,40.5,34.36,0,29.76,44
1575145237133,40.5,34.37,0,40.25,44
1575145237942,40.5,34.36,0,29.93,45
1575145238742,40.5,34.34,0,29.54,43
1575145239545,40.5,34.37,0,29.99,44
1575145240356,40.5,34.37,0,29.65,44
1575145241163,40.5,34.38,0,40.1,45
1575145241959,40.5,34.39,0,39.96,44
1575145242760,40.5,34.38,0,40.1,44
1575145243570,40.5,34.38,0,40.25,45
1575145244376,40.5,34.38,0,29.87,44
1575145245178,40.5,34.39,0,29.93,45
1575145246183,40.5,34.37,0,39.96,45
1575145246995,40.5,34.39,0,39.96,45
1575145247794,40.5,34.39,0,40.03,46
1575145248623,40.5,34.42,0,40.1,45
1575145249410,40.5,34.39,0,40.33,45
1575145250226,40.5,34.39,0,29.99,45
1575145251028,40.5,34.42,0,40.33,45
1575145252230,40.5,34.4,0,29.93,45
