"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575042876460,37,40.72,33,16.75,62
1575042877266,37,40.7,31,16.36,81
1575042878281,37,40.7,30,17.36,78
1575042878890,37,40.73,30,16.64,70
1575042879884,37,40.7,27,16.53,65
1575042880753,37,40.73,34,16.2,69
1575042881496,37,40.72,37,16.47,54
1575042882298,37,40.72,37,16.59,70
1575042883114,37,40.72,38,16.53,53
1575042883919,37,40.69,37,16.59,71
1575042884723,37,40.69,37,16.64,65
1575042885530,37,40.69,36,16.64,53
1575042886350,37,40.72,36,16.59,65
1575042887133,37,40.72,36,16.31,51
1575042887939,37,40.7,37,16.53,62
1575042888750,37,40.69,36,16.31,65
1575042889560,37,40.69,38,16.59,63
1575042890350,37,40.7,36,16.97,52
1575042891173,37,40.68,34,16.7,50
1575042891968,37,40.7,30,16.53,75
1575042892784,37,40.7,30,16.97,70
1575042893590,37,40.69,30,16.36,57
1575042894590,37,40.68,76,17.2,60
1575042895500,37,40.69,43,16.81,72
1575042896206,37,40.68,38,16.53,62
1575042897000,37,40.68,31,16.42,61
1575042897819,37,40.69,33,16.53,51
1575042898666,37,40.69,34,16.7,47
1575042899419,37,40.69,37,18.2,86
1575042900227,37,40.68,33,19.31,49
1575042901038,37,40.66,8,16.64,49
1575042901863,37,40.66,30,16.64,59
1575042902653,37,40.66,34,16.75,48
1575042903451,37,40.68,33,16.7,60
1575042904270,37,40.66,33,16.75,51
1575042905075,37,40.66,32,16.25,79
1575042905873,37,40.65,32,16.7,81
1575042906686,37,40.66,32,16.64,77
1575042907491,37,40.66,31,16.59,63
1575042908315,37,40.66,30,16.92,65
1575042909101,37,40.65,28,16.81,70
1575042909905,37,40.66,31,16.64,59
1575042910724,37,40.66,30,16.47,73
1575042911718,37,40.64,29,16.2,75
1575042912528,37,40.66,30,16.36,64
1575042913331,37,40.63,34,16.64,71
1575042914135,37,40.64,36,16.59,76
1575042914939,37,40.65,36,16.64,64
1575042915750,37,40.62,36,16.42,48
1575042916554,37,40.62,35,16.36,48
1575042917355,37,40.64,35,16.31,82
1575042918155,37,40.63,36,16.75,62
1575042918967,37,40.61,35,16.36,52
1575042919767,37,40.61,36,16.47,48
1575042920587,37,40.62,36,16.75,51
1575042921382,37,40.62,34,16.53,64
1575042922216,37,40.61,33,16.7,58
1575042923015,37,40.61,33,16.86,68
1575042923807,37,40.61,33,16.42,65
1575042924610,37,40.59,32,16.53,61
1575042925424,37,40.59,34,16.42,63
1575042926230,37,40.61,34,16.59,63
1575042927251,37,40.59,34,16.75,53
1575042928040,37,40.59,34,16.64,49
1575042928852,37,40.59,34,16.53,57
1575042929656,37,40.59,34,16.53,46
1575042930456,37,40.6,35,16.47,48
1575042931256,37,40.59,36,16.42,61
