"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575133447919,34.5,40.83,0,26.93,50
1575133448723,34.5,40.84,0,27.15,50
1575133449708,34.5,40.84,0,26.98,50
1575133450331,34.5,40.85,0,27.37,50
1575133451324,34.5,40.85,0,27.48,50
1575133452125,34.5,40.87,0,27.48,50
1575133452917,34.5,40.87,0,27.59,50
1575133453782,34.5,40.88,0,27.43,50
1575133454585,34.5,40.87,0,27.43,50
1575133455319,34.5,40.87,0,26.98,50
1575133456110,34.5,40.88,0,27.09,50
1575133457057,34.5,40.89,0,27.65,51
1575133457711,34.5,40.87,0,27.54,51
1575133458512,34.5,40.88,0,27.32,51
1575133459389,34.5,40.89,0,27.98,50
1575133460179,34.5,40.89,0,27.43,50
1575133461125,34.5,40.87,0,27.59,51
1575133461910,34.5,40.89,0,27.43,50
1575133463582,34.5,40.89,0,27.26,50
1575133465117,34.5,40.93,0,27.59,51
1575133465913,34.5,40.93,0,27.87,50
1575133466709,34.5,40.92,0,27.71,51
1575133467504,34.5,40.91,0,27.93,50
1575133468378,34.5,40.93,0,27.87,50
1575133469112,34.5,40.94,0,27.71,50
1575133469912,34.5,40.92,0,27.48,50
1575133470714,34.5,40.94,0,28.26,51
1575133471709,34.5,40.93,0,28.04,50
1575133474114,34.5,40.96,0,27.87,50
1575133474910,34.5,40.94,0,27.71,50
1575133475716,34.5,40.96,0,27.71,51
1575133476515,34.5,40.97,0,27.65,51
1575133477351,34.5,40.95,0,27.82,50
1575133478130,34.5,40.96,0,27.43,50
1575133478911,34.5,40.97,0,27.59,51
1575133479722,34.5,40.98,0,27.87,51
1575133480513,34.5,40.98,0,27.32,50
1575133481312,34.5,40.97,0,27.54,51
1575133482153,34.5,41.01,0,27.76,50
1575133482941,34.5,41.01,0,28.04,50
1575133483911,34.5,40.98,0,27.82,50
1575133484715,34.5,40.99,0,27.71,50
1575133485512,34,41.02,0,28.09,50
1575133486313,34,41.02,0,27.82,50
1575133487112,34,41.02,0,27.98,50
1575133487981,34,41.01,0,28.09,51
1575133488744,34,41.02,0,27.65,51
1575133489513,34,41.03,0,27.82,50
1575133490311,34,41.03,0,28.32,50
1575133491110,34,41.02,0,28.04,50
1575133491915,34,41.04,0,27.98,50
1575133492774,34,41.03,0,27.93,50
1575133493734,34,41.05,0,28.04,51
1575133494525,34,41.04,0,27.82,50
1575133495378,34,41.05,0,28.09,50
1575133496111,34,41.05,0,27.82,51
1575133496908,34,41.06,0,28.04,50
1575133497725,34,41.06,0,27.93,51
1575133498581,34,41.07,0,28.26,50
1575133499316,34,41.06,0,28.26,50
1575133500111,34,41.07,0,27.93,50
1575133500913,34,41.09,0,28.09,51
1575133501770,34,41.06,0,27.71,51
1575133502510,34,41.07,0,28.15,50
1575133503350,34,41.08,0,28.04,50
1575133504313,34,41.09,0,27.98,51
1575133504972,34,41.09,0,28.43,51
1575133505912,34,41.09,0,28.21,51
1575133506712,34,41.08,0,28.21,50
1575133507509,34,41.09,0,28.43,50
1575133508366,34,41.11,0,28.15,50
1575133509143,34,41.1,0,28.15,50
1575133509927,34,41.1,0,28.37,50
1575133510716,34,41.12,0,28.21,50
1575133511520,34,41.12,0,28.48,50
1575133512312,34,41.12,0,28.82,51
1575133513923,34,41.12,0,28.15,50
1575133514914,34,41.14,0,28.09,50
1575133515712,34,41.13,0,28.32,50
1575133516517,34,41.11,0,28.15,50
1575133517309,34,41.12,0,28.65,50
1575133518166,34,41.16,0,27.98,50
1575133518922,34,41.16,0,28.26,50
1575133519714,34,41.16,0,28.65,51
1575133520512,34,41.17,0,28.15,51
1575133521309,34,41.16,0,28.32,50
1575133522126,34,41.16,0,28.6,50
1575133523719,34,41.17,0,28.37,50
1575133524518,34,41.18,0,28.26,51
1575133525511,34,41.17,0,28.87,50
1575133526196,34,41.18,0,28.32,50
1575133527121,34,41.19,0,28.6,51
1575133527914,34,41.19,0,29.15,50
1575133528711,34,41.2,0,29.1,50
1575133529511,34,41.19,0,28.54,50
1575133530310,34,41.18,0,28.65,50
1575133531109,34,41.21,0,28.76,51
1575133531955,34,41.21,0,29.15,50
1575133533507,34,41.2,0,28.98,50
1575133534315,34,41.21,0,28.71,50
1575133535317,34,41.21,0,28.87,51
1575133536109,34,41.22,0,29.1,50
1575133538521,33.5,41.22,0,29.04,51
1575133539314,33.5,41.24,0,29.1,50
1575133540192,33.5,41.25,0,28.98,51
1575133540911,33.5,41.23,0,29.37,50
1575133541789,33.5,41.26,0,28.93,50
1575133542527,33.5,41.25,0,29.1,51
1575133544126,33.5,41.26,0,29.26,50
1575133544915,33.5,41.25,0,28.87,50
1575133545922,33.5,41.26,0,29.04,51
1575133546543,33.5,41.27,0,29.37,51
1575133547422,33.5,41.26,0,28.87,51
1575133548309,33.5,41.28,0,29.04,51
1575133549120,33.5,41.26,0,29.48,51
1575133549912,33.5,41.26,0,29.37,51
1575133550710,33.5,41.28,0,29.99,50
1575133551516,33.5,41.29,0,29.32,51
1575133552394,33.5,41.32,0,29.26,51
1575133553119,33.5,41.31,0,29.48,50
1575133553931,33.5,41.32,0,29.43,51
1575133554711,33.5,41.32,0,29.43,51
1575133555510,33.5,41.31,0,29.26,51
1575133556511,33.5,41.33,0,29.48,51
1575133557155,33.5,41.32,0,29.43,51
1575133558127,33.5,41.32,0,29.65,51
1575133558917,33.5,41.32,0,29.87,51
1575133559716,33.5,41.32,0,29.87,50
1575133560510,33.5,41.32,0,29.76,51
1575133561338,33.5,41.33,0,29.48,50
1575133562191,33.5,41.34,0,40.1,51
1575133562935,33.5,41.34,0,29.99,51
1575133563710,33.5,41.35,0,29.76,51
1575133564518,33.5,41.35,0,29.65,51
1575133565316,33.5,41.34,0,29.6,51
1575133566111,33.5,41.35,0,29.43,52
1575133566914,33.5,41.35,0,29.37,51
1575133567729,33.5,41.35,0,29.99,51
1575133568714,33.5,41.37,0,29.65,50
1575133569513,33.5,41.35,0,29.48,50
1575133570317,33.5,41.39,0,29.48,51
