"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575140426358,41.5,34.08,0,57.48,46
1575140427159,41.5,34.04,0,58.15,47
1575140427958,41.5,34.08,0,57.78,46
1575140428761,41.5,34.09,0,57.63,47
1575140429558,41.5,34.1,0,57.85,46
1575140430358,41.5,34.1,0,57.63,46
1575140431165,41.5,34.12,0,58.15,47
1575140432157,41.5,34.1,0,58,47
1575140432960,41.5,34.12,0,57.85,47
1575140433853,41.5,34.13,0,58.37,47
1575140434557,41.5,34.13,0,57.41,47
1575140435358,41.5,34.14,0,58.07,46
1575140436158,41.5,34.14,0,58,46
1575140437022,41.5,34.16,0,57.78,46
1575140437758,41.5,34.17,0,58.3,46
1575140438555,41.5,34.16,0,58,47
1575140439356,41.5,34.18,0,58.15,47
1575140440212,41.5,34.18,0,58.22,47
1575140440958,41,34.19,0,58.07,47
1575140441958,41,34.19,0,57.78,47
1575140442758,41,34.21,0,58.37,47
1575140443442,41,34.21,0,58.07,46
1575140444359,41,34.22,0,58.44,47
1575140445157,41,34.23,0,57.85,47
1575140445960,41,34.23,0,58.3,46
1575140446757,41,34.23,0,58,46
1575140447578,41,34.23,0,58.37,48
1575140448360,41,34.26,0,58.3,46
1575140449158,41,34.25,0,58.37,46
1575140449959,41,34.27,0,58.22,46
1575140450757,41,34.27,0,58.37,46
1575140451558,41,34.28,0,58.67,46
1575140452596,41,34.27,0,58.22,47
1575140453357,41,34.29,0,58.15,45
1575140454156,41,34.29,0,58.37,47
1575140454959,41,34.3,0,58.3,46
1575140455758,41,34.31,0,58.15,46
1575140456561,41,34.32,0,58.44,46
1575140457356,41,34.32,0,58.74,48
1575140458158,41,34.32,0,58.37,46
1575140458958,41,34.33,0,58.07,47
1575140459760,41,34.33,0,57.85,46
1575140460560,41,34.33,0,58.15,47
1575140461353,41,34.36,0,58.81,46
1575140462356,41,34.36,0,58.3,47
1575140463158,41,34.37,0,58.37,46
1575140463956,41,34.37,0,58,47
1575140464757,41,34.39,0,58.07,46
1575140465559,41,34.4,0,58.74,47
1575140466356,41,34.4,0,58.59,47
1575140467162,41,34.41,0,58.67,45
1575140467957,40.5,34.41,0,58.3,47
1575140468759,40.5,34.42,0,58.59,47
1575140469559,40.5,34.4,0,58.22,47
1575140470360,40.5,34.44,0,58.74,46
1575140471157,40.5,34.44,0,58.37,47
1575140472221,40.5,34.46,0,58.37,46
1575140472961,40.5,34.44,0,58.59,46
1575140473756,40.5,34.46,0,58.59,47
1575140474555,40.5,34.48,0,58.37,47
1575140475413,40.5,34.44,0,58.15,47
1575140476160,40.5,34.48,0,58.89,47
1575140476975,40.5,34.48,0,58.44,47
1575140477760,40.5,34.48,0,58.44,47
1575140478626,40.5,34.48,0,58.81,47
1575140479356,40.5,34.47,0,59.11,46
1575140480160,40.5,34.51,0,58.89,47
1575140480957,40.5,34.51,0,58.37,47
1575140481808,40.5,34.52,0,58.67,46
1575140482756,40.5,34.51,0,58.52,46
1575140483555,40.5,34.53,0,58.89,46
1575140484359,40.5,34.55,0,58.96,46
1575140485156,40.5,34.55,0,58.67,46
1575140485962,40.5,34.55,0,58.74,46
1575140486756,40.5,34.56,0,59.11,46
1575140487556,40.5,34.57,0,58.37,46
1575140488357,40.5,34.57,0,59.11,47
1575140489161,40.5,34.58,0,58.81,46
1575140489957,40.5,34.57,0,58.81,47
1575140490759,40.5,34.59,0,58.52,47
1575140491554,40.5,34.57,0,59.04,46
1575140492561,40.5,34.61,0,58.44,46
